# t,strain * 1e23
-1.20239,-152.6
-1.20227,-152.7
-1.20215,-152.7
-1.20203,-152.7
-1.2019,-152.6
-1.20178,-152.4
-1.20166,-152.2
-1.20154,-151.9
-1.20142,-151.5
-1.20129,-151
-1.20117,-150.5
-1.20105,-149.9
-1.20093,-149.3
-1.20081,-148.6
-1.20068,-147.8
-1.20056,-146.9
-1.20044,-146
-1.20032,-145
-1.2002,-144
-1.20007,-142.9
-1.19995,-141.7
-1.19983,-140.4
-1.19971,-139.1
-1.19958,-137.7
-1.19946,-136.3
-1.19934,-134.8
-1.19922,-133.2
-1.1991,-131.5
-1.19897,-129.8
-1.19885,-128.1
-1.19873,-126.3
-1.19861,-124.4
-1.19849,-122.4
-1.19836,-120.4
-1.19824,-118.4
-1.19812,-116.3
-1.1980,-114.1
-1.19788,-111.9
-1.19775,-109.6
-1.19763,-107.3
-1.19751,-104.9
-1.19739,-102.4
-1.19727,-100
-1.19714,-97.4
-1.19702,-94.8
-1.1969,-92.2
-1.19678,-89.5
-1.19666,-86.8
-1.19653,-84
-1.19641,-81.2
-1.19629,-78.3
-1.19617,-75.4
-1.19604,-72.5
-1.19592,-69.5
-1.1958,-66.5
-1.19568,-63.5
-1.19556,-60.4
-1.19543,-57.3
-1.19531,-54.1
-1.19519,-50.9
-1.19507,-47.7
-1.19495,-44.5
-1.19482,-41.2
-1.1947,-37.9
-1.19458,-34.6
-1.19446,-31.3
-1.19434,-27.9
-1.19421,-24.5
-1.19409,-21.2
-1.19397,-17.7
-1.19385,-14.3
-1.19373,-10.9
-1.1936,-7.4
-1.19348,-4
-1.19336,-0.5
-1.19324,3
-1.19312,6.5
-1.19299,10
-1.19287,13.5
-1.19275,17
-1.19263,20.4
-1.1925,23.9
-1.19238,27.4
-1.19226,30.9
-1.19214,34.4
-1.19202,37.9
-1.19189,41.3
-1.19177,44.8
-1.19165,48.2
-1.19153,51.6
-1.19141,55
-1.19128,58.4
-1.19116,61.8
-1.19104,65.1
-1.19092,68.5
-1.1908,71.8
-1.19067,75
-1.19055,78.3
-1.19043,81.5
-1.19031,84.7
-1.19019,87.9
-1.19006,91
-1.18994,94.1
-1.18982,97.2
-1.1897,100.2
-1.18958,103.2
-1.18945,106.1
-1.18933,109
-1.18921,111.9
-1.18909,114.7
-1.18896,117.5
-1.18884,120.2
-1.18872,122.9
-1.1886,125.5
-1.18848,128.1
-1.18835,130.6
-1.18823,133.1
-1.18811,135.5
-1.18799,137.8
-1.18787,140.1
-1.18774,142.4
-1.18762,144.6
-1.1875,146.7
-1.18738,148.8
-1.18726,150.8
-1.18713,152.7
-1.18701,154.6
-1.18689,156.4
-1.18677,158.1
-1.18665,159.8
-1.18652,161.4
-1.1864,163
-1.18628,164.4
-1.18616,165.8
-1.18604,167.2
-1.18591,168.4
-1.18579,169.6
-1.18567,170.7
-1.18555,171.7
-1.18542,172.7
-1.1853,173.6
-1.18518,174.4
-1.18506,175.1
-1.18494,175.8
-1.18481,176.3
-1.18469,176.8
-1.18457,177.2
-1.18445,177.6
-1.18433,177.8
-1.1842,178
-1.18408,178.1
-1.18396,178.1
-1.18384,178.1
-1.18372,177.9
-1.18359,177.7
-1.18347,177.4
-1.18335,177
-1.18323,176.6
-1.18311,176
-1.18298,175.4
-1.18286,174.7
-1.18274,173.9
-1.18262,173
-1.1825,172.1
-1.18237,171.1
-1.18225,169.9
-1.18213,168.8
-1.18201,167.5
-1.18188,166.1
-1.18176,164.7
-1.18164,163.2
-1.18152,161.6
-1.1814,160
-1.18127,158.3
-1.18115,156.4
-1.18103,154.6
-1.18091,152.6
-1.18079,150.6
-1.18066,148.5
-1.18054,146.3
-1.18042,144.1
-1.1803,141.7
-1.18018,139.4
-1.18005,136.9
-1.17993,134.4
-1.17981,131.8
-1.17969,129.1
-1.17957,126.4
-1.17944,123.6
-1.17932,120.8
-1.1792,117.9
-1.17908,114.9
-1.17896,111.9
-1.17883,108.8
-1.17871,105.7
-1.17859,102.5
-1.17847,99.2
-1.17834,95.9
-1.17822,92.6
-1.1781,89.1
-1.17798,85.7
-1.17786,82.2
-1.17773,78.6
